3003	0	1	0	0	0	
5864	1	0	0	0	0	
1115	0	0	0	1	0	
9206	0	0	0	0	1	
16573	1	0	0	0	0	
1372	0	0	1	0	0	
12786	0	0	1	0	0	
20197	0	0	0	0	1	
2832	0	0	0	0	1	
22291	0	1	0	0	0	
15148	1	0	0	0	0	
14006	0	0	0	0	1	
12044	1	0	0	0	1	
3115	0	1	0	0	0	
12756	1	0	0	0	0	
420	1	0	0	0	0	
9624	1	0	0	0	0	
2845	0	1	0	1	0	
3917	0	0	0	0	1	
11410	0	0	1	0	1	
18286	0	1	0	0	0	
6123	0	1	0	0	0	
7957	0	1	0	1	0	
18833	0	1	0	0	0	
14759	0	0	1	0	0	
13750	0	0	0	0	1	
12059	0	0	0	0	1	
6007	0	0	0	0	1	
3668	0	0	0	1	0	
3570	0	1	0	1	0	
10378	0	1	0	0	0	
5664	0	0	0	0	1	
12144	0	0	1	0	0	
3760	0	1	0	0	0	
1890	1	0	0	1	0	
9762	0	0	1	0	0	
16038	0	0	0	0	1	
12112	0	0	0	0	1	
21246	0	1	0	0	0	
11461	1	0	0	0	0	
767	0	0	0	0	1	
3195	0	1	0	0	0	
7920	0	1	0	0	0	
13342	1	0	0	1	0	
5085	0	1	0	0	0	
1831	1	1	0	1	0	
7795	0	0	1	1	0	
11629	1	0	0	0	0	
20756	0	1	0	0	0	
17948	0	1	0	1	0	
3904	0	0	1	0	0	
2156	1	0	0	1	0	
2690	1	0	0	0	1	
9165	0	1	0	0	0	
5688	0	1	0	0	0	
14112	1	0	0	0	0	
66	0	1	0	0	0	
8412	1	0	0	0	1	
2496	0	1	0	0	0	
210	0	0	0	1	0	
19638	0	0	0	0	1	
15908	0	0	0	0	1	
4959	0	0	1	0	0	
22030	1	0	0	0	0	
7603	0	1	0	0	0	
4295	0	0	0	0	1	
4740	0	1	0	0	0	
10409	0	1	0	0	0	
867	1	0	1	0	0	
14400	0	0	1	0	0	
2323	0	1	0	0	0	
23175	0	0	0	0	1	
6277	1	0	1	0	0	
4513	0	0	1	0	0	
16339	0	0	0	0	1	
14026	0	0	0	0	1	
11003	0	0	0	0	1	
465	0	0	1	0	0	
18731	0	0	0	0	1	
2813	1	0	0	0	1	
7099	0	1	0	0	0	
15990	0	0	1	0	0	
2472	0	1	0	0	0	
2300	1	1	0	0	0	
9926	0	0	0	0	1	
6885	0	1	0	0	0	
13797	0	0	0	0	1	
5607	0	1	0	0	0	
2641	0	0	0	1	0	
4099	0	0	0	0	1	
12782	0	0	0	0	1	
18714	0	0	0	1	0	
12709	1	0	0	0	0	
20139	0	0	0	1	0	
12700	1	0	0	0	0	
3690	1	0	0	0	0	
1412	1	0	0	0	0	
6802	0	0	0	0	1	
2588	0	1	0	0	0	
5567	0	1	0	0	0	
1010	0	1	0	0	0	
17805	0	0	0	0	1	
13015	0	1	0	0	0	
22129	0	0	1	0	0	
2949	0	1	0	0	0	
6999	0	0	0	0	1	
13740	1	0	0	0	0	
493	1	0	0	0	0	
988	0	1	0	0	0	
3755	0	0	0	0	1	
6624	0	1	0	0	0	
13178	0	1	0	0	0	
8319	1	0	0	0	0	
9275	0	0	0	0	1	
21413	0	1	0	0	0	
14249	1	0	0	0	0	
18211	0	0	1	0	0	
1334	0	0	0	1	0	
12562	0	0	1	0	0	
3809	0	0	1	0	0	
10229	0	1	0	0	0	
4136	0	1	0	0	0	
485	1	0	1	0	0	
7876	1	1	0	0	0	
13565	0	0	0	0	1	
5863	1	0	0	0	1	
1461	0	0	1	0	0	
7830	0	0	0	0	1	
7652	0	1	0	0	0	
9479	0	1	0	0	0	
18981	0	1	0	0	0	
188	0	0	1	0	0	
4358	0	1	0	0	0	
680	1	0	0	0	0	
21262	0	0	1	0	0	
392	0	0	0	1	0	
9707	0	0	0	0	1	
10617	0	1	0	0	0	
2113	0	0	0	1	0	
12608	1	0	0	0	0	
835	0	1	0	0	0	
7754	0	0	0	0	1	
1792	0	0	0	0	1	
820	1	1	0	1	0	
20586	0	0	0	0	1	
172	1	0	0	0	0	
9422	0	1	0	0	0	
12053	1	0	0	0	0	
3840	0	0	0	1	0	
2668	0	1	0	0	0	
14278	0	1	0	0	0	
6575	0	1	0	0	0	
4786	0	1	0	1	0	
22284	1	0	0	0	0	
3217	0	0	0	1	0	
7379	0	0	1	0	0	
21575	1	0	0	0	0	
6484	0	1	0	0	0	
5994	0	1	0	0	0	
7076	0	1	0	0	1	
21178	0	1	0	0	0	
1562	0	1	0	1	0	
2232	0	0	0	0	1	
1322	1	0	1	1	0	
10950	0	1	0	0	0	
4425	0	0	0	0	1	
1486	1	1	1	1	0	
7987	0	0	0	1	0	
9708	0	0	0	0	1	
4860	1	0	0	0	0	
12025	0	0	1	0	0	
14661	0	0	1	0	0	
15381	0	0	0	1	0	
15415	0	1	0	0	0	
5139	1	0	0	0	1	
5058	0	1	0	1	0	
1233	0	1	0	0	0	
7746	1	0	0	0	0	
19156	0	1	0	0	0	
11458	0	1	0	0	0	
21012	0	0	0	0	1	
8	0	1	0	0	0	
4568	0	0	0	1	0	
4133	1	1	0	0	0	
14580	0	0	1	0	0	
7874	0	1	0	0	0	
2125	0	0	0	0	1	
5333	0	0	0	1	0	
21194	0	0	0	0	1	
9186	0	1	0	0	0	
2829	1	0	0	0	0	
594	1	0	0	0	0	
13248	0	1	0	0	1	
6706	1	0	0	0	0	
5021	0	0	1	0	0	
6858	0	0	0	0	1	
18044	0	1	0	0	0	
8826	0	0	0	0	1	
18487	0	1	0	0	0	
10506	0	1	0	1	0	
5064	0	1	0	0	0	
13172	0	1	0	0	0	
17182	0	0	1	0	0	
15134	1	0	0	0	0	
7871	1	0	0	0	0	
8337	1	0	1	0	0	
13522	0	0	0	0	1	
2352	0	0	0	0	1	
2665	1	0	0	0	1	
12871	0	0	0	0	1	
6820	0	0	0	1	0	
8742	0	1	0	0	0	
11437	1	0	0	0	0	
10056	0	1	0	0	0	
8862	0	0	0	0	1	
8573	0	0	0	0	1	
8439	0	1	0	0	0	
5051	1	0	0	0	0	
4269	0	0	0	0	1	
12804	0	0	0	0	1	
9289	0	0	0	0	1	
8970	1	0	1	1	0	
5369	0	0	0	1	0	
10992	1	0	0	1	0	
5601	0	0	0	0	1	
10278	0	0	1	0	0	
1842	0	1	0	0	0	
6789	0	0	1	1	0	
5709	0	0	0	1	0	
925	0	1	0	0	0	
1293	0	0	0	1	0	
8052	0	1	0	0	0	
8458	1	1	0	0	0	
11908	1	0	0	0	0	
3604	1	0	0	0	0	
14410	0	1	0	0	0	
5818	0	0	0	1	0	
15237	1	0	0	0	0	
3093	0	0	0	0	1	
4890	1	0	1	1	0	
5223	1	0	0	0	0	
2139	0	0	0	0	1	
16793	1	0	0	0	0	
10054	1	0	0	0	0	
1030	0	0	0	0	1	
4262	0	0	0	1	0	
2348	0	1	0	0	0	
13851	1	0	0	0	0	
14948	0	1	0	0	0	
726	0	1	0	0	0	
10839	0	1	0	0	0	
11375	0	1	0	0	1	
1798	0	0	0	0	1	
3797	0	0	0	0	1	
4052	0	0	0	1	0	
20206	1	0	0	0	0	
256	1	0	0	0	0	
22377	0	0	0	0	1	
10355	0	0	0	0	1	
5479	0	1	0	0	0	
22272	0	0	1	1	0	
1971	0	0	1	0	0	
14590	0	0	0	1	0	
14678	0	0	0	0	1	
6335	0	0	0	0	1	
13665	1	0	0	0	0	
14813	0	1	0	0	0	
9617	0	0	0	1	0	
4250	1	0	0	0	0	
15798	0	1	0	1	0	
22206	0	0	1	0	0	
6595	1	0	0	0	0	
8002	0	0	1	0	0	
8476	0	1	1	1	0	
5909	1	0	0	0	0	
14292	0	1	0	0	0	
2216	0	1	0	1	0	
13742	0	1	0	0	0	
8929	0	0	1	0	0	
12893	1	0	0	1	0	
14961	0	0	0	0	1	
5774	0	1	0	1	0	
22335	0	0	0	0	1	
9363	0	0	1	0	0	
13143	0	0	0	0	1	
1341	0	0	0	0	1	
2656	0	1	0	0	0	
6365	1	0	0	0	0	
12441	0	0	1	0	0	
7899	0	0	1	0	0	
2446	0	0	0	0	1	
22084	0	0	1	0	0	
9265	1	0	0	0	0	
5287	0	0	1	0	0	
1950	0	0	0	1	0	
11649	1	0	0	0	0	
3574	1	0	0	0	0	
859	0	1	0	0	0	
5495	1	0	0	0	0	
20399	0	0	0	0	1	
13495	0	0	0	0	1	
3070	0	0	1	0	0	
12960	1	0	0	0	0	
6685	1	0	0	1	0	
12559	0	0	0	0	1	
880	1	0	0	0	0	
2084	1	0	0	0	0	
7954	0	0	1	1	0	
8223	0	0	0	0	1	
7432	0	0	0	0	1	
9269	0	0	0	0	1	
21633	0	1	0	0	0	
5019	0	1	0	0	0	
10440	0	0	0	1	0	
18577	0	1	0	0	0	
8955	0	0	0	0	1	
7406	1	0	0	1	0	
3077	1	0	0	0	0	
5342	0	0	0	0	1	
3201	0	1	0	0	0	
20908	0	1	0	0	0	
20528	0	0	0	1	0	
8153	1	0	0	0	0	
2060	0	0	0	0	1	
7918	1	0	0	0	0	
4639	1	0	0	0	0	
3015	0	0	0	0	1	
3737	0	0	0	1	0	
16397	0	0	1	0	0	
19793	0	1	0	0	0	
771	0	1	0	0	0	
4367	1	0	0	0	0	
5549	0	1	0	0	0	
6805	0	0	0	0	1	
6322	1	0	0	0	0	
13314	0	1	0	0	0	
9155	0	0	0	0	1	
14911	0	1	0	0	0	
2680	1	0	0	0	0	
689	0	1	0	0	0	
12836	0	1	0	0	0	
12343	0	1	0	1	0	
7650	0	0	0	0	1	
1304	0	1	0	0	0	
2058	1	0	0	1	0	
16012	1	0	0	1	0	
1666	0	1	0	0	0	
6155	0	0	0	1	0	
1137	0	1	0	0	0	
7209	1	0	0	0	0	
18760	0	1	0	0	0	
15887	0	1	0	1	0	
5519	1	0	0	0	0	
2548	1	0	0	0	0	
14510	0	1	0	0	0	
22137	1	0	0	0	0	
3946	0	0	1	0	0	
5771	1	0	0	0	0	
10939	0	1	0	0	0	
5096	0	0	0	0	1	
2796	1	0	0	0	0	
3151	0	1	0	0	0	
3491	1	0	0	0	0	
7643	0	0	0	0	1	
8763	0	0	0	0	1	
21457	0	1	0	1	0	
1916	0	1	0	0	0	
8625	0	0	0	1	0	
22061	0	1	0	0	0	
11053	0	0	0	0	1	
10933	1	0	0	0	0	
19484	1	0	0	1	0	
5753	0	1	0	0	0	
4000	0	1	0	1	0	
11666	0	0	1	0	0	
7818	0	1	0	0	0	
7508	0	0	0	0	1	
20714	0	0	0	0	1	
2880	0	0	0	0	1	
4851	0	0	0	0	1	
10764	0	1	0	0	0	
6339	0	1	0	0	0	
5207	0	0	0	0	1	
18419	1	0	1	0	0	
19858	0	0	1	0	0	
4713	1	0	0	1	0	
12600	0	0	1	0	0	
14910	1	0	1	1	0	
3675	0	0	0	0	1	
21006	1	0	0	0	0	
6167	0	0	0	0	1	
7804	0	0	1	0	0	
5680	0	1	0	0	0	
6608	0	0	1	0	0	
5745	0	0	1	0	0	
4448	0	0	1	0	0	
11618	1	0	0	0	0	
8486	0	1	0	0	0	
78	0	1	0	0	0	
14228	0	1	0	0	0	
5035	0	0	0	0	1	
9463	0	1	0	0	0	
168	0	0	0	0	1	
8014	1	0	0	0	0	
1141	0	0	0	0	1	
5222	1	0	0	0	0	
8232	0	1	0	0	0	
13054	1	0	0	0	0	
9889	0	0	0	0	1	
13384	0	1	0	0	0	
1699	0	1	0	0	0	
9996	0	0	1	0	0	
12158	0	1	0	0	0	
106	0	1	0	0	0	
12704	0	1	0	0	0	
10293	0	0	1	0	0	
8919	1	0	0	1	0	
6379	0	0	0	0	1	
1833	0	0	1	0	0	
1022	1	0	0	0	0	
13351	0	1	0	0	0	
8341	0	1	0	0	0	
8796	0	0	0	1	0	
21544	1	0	0	0	0	
7442	0	0	0	1	0	
344	0	1	1	1	0	
4143	0	0	0	0	1	
13423	1	0	0	0	1	
1447	0	0	0	0	1	
2032	1	0	0	0	0	
2161	0	0	0	0	1	
515	0	0	0	0	1	
1958	0	1	0	0	0	
9077	1	0	0	0	0	
21602	0	1	0	0	0	
15014	0	1	0	0	0	
933	1	0	0	0	0	
9087	0	1	0	0	0	
3613	0	0	0	0	1	
11793	1	0	0	0	0	
11706	0	0	1	0	0	
15041	0	0	0	0	1	
4670	0	0	0	0	1	
19420	0	1	0	0	0	
8179	0	1	0	0	0	
8828	1	0	0	0	0	
5340	1	0	0	0	0	
13586	0	0	0	0	1	
11538	0	0	1	0	0	
3518	1	0	0	0	1	
19925	1	0	0	0	0	
9973	0	0	0	0	1	
7316	1	0	0	0	0	
4177	0	1	0	0	0	
5475	1	0	0	0	0	
6882	0	1	0	0	0	
2758	0	0	1	0	0	
5574	1	0	0	0	1	
1954	0	1	0	0	0	
4324	0	1	0	0	0	
4225	1	0	0	0	0	
5977	0	1	0	0	0	
20902	0	0	1	0	0	
1693	0	0	1	0	0	
8071	0	1	0	0	0	
13155	0	0	1	0	0	
11318	0	1	0	0	0	
14170	0	0	0	0	1	
386	0	0	0	0	1	
10377	0	1	0	0	0	
8372	0	0	1	1	0	
12459	0	1	0	0	1	
16565	1	0	0	0	0	
10855	0	1	0	0	0	
12080	0	1	0	1	0	
11987	0	0	1	0	0	
4526	0	1	0	0	0	
3994	0	0	0	0	1	
15522	0	1	0	0	0	
5845	0	0	0	0	1	
7512	0	0	0	1	0	
10797	0	0	1	0	0	
15651	0	0	1	1	0	
11394	0	0	0	0	1	
951	0	1	0	0	0	
21315	0	0	0	0	1	
5945	0	0	0	0	1	
1912	0	0	1	0	0	
12676	0	0	0	0	1	
7441	0	0	1	0	0	
5188	0	1	0	1	0	
3956	1	0	0	0	0	
6248	0	1	0	1	0	
8089	0	0	1	0	0	
12114	0	0	0	0	1	
54	0	1	0	0	0	
3711	0	1	0	0	0	
3885	0	0	0	1	0	
2610	0	0	1	0	0	
7265	0	0	0	1	0	
1355	0	1	0	0	0	
2815	0	0	1	0	0	
4589	0	0	1	1	0	
21306	0	0	0	0	1	
13872	1	0	0	0	0	
4046	1	0	0	0	1	
1783	0	0	0	0	1	
364	1	0	0	0	1	
18837	1	0	0	0	1	
13936	0	1	0	1	0	
22015	0	0	0	0	1	
11184	0	0	1	0	0	
8634	0	1	0	0	0	
3325	1	0	0	0	0	
4981	1	0	0	0	0	
9158	0	0	0	1	0	
9556	0	1	0	0	0	
16540	0	0	0	1	0	
8777	0	0	0	0	1	
6137	0	1	0	0	0	
108	1	1	0	0	0	
10967	0	1	0	0	1	
10546	1	0	0	0	0	
1020	0	0	0	1	0	
11500	0	0	1	0	0	
4546	0	1	0	0	0	
4490	0	0	0	0	1	
3661	0	1	0	0	0	
10886	0	0	0	0	1	
7077	0	1	0	1	0	
5328	0	0	0	0	1	
10759	1	0	0	0	0	
3834	1	0	0	0	0	
317	1	0	0	1	0	
709	0	1	1	1	0	
298	0	0	0	0	1	
13846	0	0	0	1	0	
9060	0	1	0	0	0	
90	1	0	0	0	1	
12625	0	1	0	0	0	
16620	0	0	0	0	1	
4506	0	1	0	0	0	
7394	0	1	0	0	0	
6125	1	0	0	0	0	
6039	1	0	0	0	0	
3682	0	1	0	0	0	
12047	0	0	1	1	0	
3274	1	0	0	0	0	
16327	0	0	1	0	0	
16821	0	0	0	0	1	
453	0	1	0	0	0	
4212	0	1	0	0	0	
12777	0	1	0	0	1	
21128	0	1	0	0	0	
6849	0	1	0	0	0	
335	0	1	0	0	0	
8346	1	0	1	0	0	
3681	1	0	0	0	0	
19077	0	0	1	1	0	
441	0	0	0	0	1	
974	0	1	0	0	0	
14209	0	0	0	0	1	
13412	1	0	0	0	0	
12299	0	0	0	0	1	
743	0	1	0	0	0	
6696	1	0	0	0	0	
755	0	0	0	0	1	
110	1	0	0	0	0	
3027	0	0	0	1	0	
18454	1	0	0	0	0	
11737	0	1	0	0	0	
5403	1	0	0	0	0	
1264	0	1	0	0	0	
21500	0	1	0	0	0	
6141	0	0	1	1	0	
6695	1	0	1	1	0	
14069	0	1	0	0	0	
1556	0	1	0	0	0	
11269	0	1	0	0	0	
8092	0	1	0	0	0	
11984	1	0	0	0	0	
6539	0	1	0	0	0	
11720	0	0	0	0	1	
5570	1	0	0	0	0	
4732	0	0	0	0	1	
18458	0	1	0	0	0	
8731	0	1	0	0	0	
8522	0	0	0	0	1	
3162	0	0	0	0	1	
10823	0	1	0	0	0	
6791	0	0	0	0	1	
16103	0	0	0	0	1	
13272	0	1	0	0	0	
46	0	0	1	0	0	
8380	0	0	0	0	1	
8629	0	1	0	0	0	
10708	0	1	0	0	0	
14946	0	1	0	0	0	
13200	0	0	0	0	1	
7575	0	0	1	0	0	
1102	0	0	0	1	0	
14372	0	1	0	1	0	
4340	0	1	0	0	0	
7541	0	1	0	1	0	
8968	0	1	0	0	0	
21321	0	0	1	1	0	
16810	0	1	0	0	1	
9591	0	1	0	0	1	
6216	1	0	0	0	0	
3922	0	1	0	0	0	
8259	0	1	0	0	0	
10478	0	0	1	0	0	
5454	0	0	1	0	0	
3072	1	0	0	0	0	
19089	0	1	0	0	0	
8525	0	0	0	0	1	
4593	1	0	0	1	0	
21750	1	0	0	0	0	
5343	1	0	1	0	0	
818	1	0	0	0	0	
2115	1	0	0	0	0	
21733	0	1	0	0	0	
2148	1	0	0	0	0	
7003	0	1	0	0	0	
4818	0	1	0	0	0	
963	0	1	0	1	0	
3137	1	0	0	0	0	
443	0	0	0	1	0	
6186	0	0	0	0	1	
12121	0	1	0	0	1	
10152	0	1	1	1	0	
2707	0	1	0	0	0	
9409	0	0	0	0	1	
11207	0	0	1	0	0	
717	0	0	0	0	1	
16051	0	0	1	0	0	
5326	1	0	0	0	0	
13873	1	1	0	0	0	
1662	0	1	0	0	0	
9094	1	0	0	0	0	
6639	0	0	0	0	1	
233	1	0	0	0	0	
9071	1	0	1	1	0	
8985	0	1	0	0	0	
204	1	0	0	0	1	
21162	1	0	0	0	0	
80	0	1	0	0	0	
5616	0	0	1	1	0	
16586	0	1	0	0	0	
7256	0	1	0	0	0	
8838	0	0	0	0	1	
22441	0	0	0	0	1	
23080	0	1	0	0	0	
13349	0	1	0	0	0	
9446	0	0	1	0	0	
7997	0	1	0	0	0	
18681	0	0	0	0	1	
1398	1	0	0	0	0	
8581	0	1	0	1	0	
812	0	0	0	0	1	
1044	0	0	0	1	0	
3547	0	1	0	0	0	
17869	0	0	1	0	1	
10726	1	0	0	0	0	
12328	0	0	0	1	0	
19606	0	1	0	0	0	
6018	0	1	0	0	0	
10942	0	0	1	0	0	
1600	0	1	0	1	0	
1840	0	1	0	0	0	
13510	0	0	1	0	0	
5401	1	0	0	1	0	
7422	1	0	0	1	0	
5933	0	1	0	0	0	
13181	1	0	0	0	0	
3530	0	0	0	1	0	
7037	1	0	0	0	0	
5791	1	0	0	0	0	
16121	0	1	0	0	0	
20532	0	1	0	0	0	
2973	0	1	0	0	0	
12999	0	0	0	0	1	
16668	0	1	0	1	0	
21348	0	0	0	1	0	
5492	0	0	1	0	0	
1426	0	0	0	0	1	
19011	0	0	1	0	0	
6720	1	0	0	0	0	
9718	0	0	1	0	0	
3706	1	0	0	0	0	
17214	0	0	0	0	1	
7488	0	0	0	0	1	
11113	1	0	0	1	0	
9311	0	1	0	0	0	
7023	0	1	0	0	0	
6504	1	0	0	0	0	
11619	1	0	0	0	0	
1910	0	1	0	1	0	
4908	0	0	0	0	1	
2857	0	0	0	0	1	
13780	0	1	0	0	1	
6679	0	0	0	0	1	
18196	0	0	0	1	0	
3498	0	0	0	0	1	
366	1	0	0	0	0	
11794	1	0	0	0	0	
21927	0	0	0	1	0	
7517	0	1	0	0	0	
7615	0	1	0	0	0	
7036	1	0	0	0	0	
3289	0	0	1	0	0	
14598	0	1	0	0	0	
12317	0	1	0	0	0	
3594	0	1	0	0	0	
3422	0	1	0	0	0	
1155	0	1	0	0	0	
4137	0	0	0	0	1	
792	0	0	0	0	1	
8940	0	1	0	0	0	
769	0	1	0	1	0	
22461	0	1	0	0	0	
19847	1	0	0	0	0	
10597	0	1	0	0	0	
4330	0	1	0	0	0	
8351	0	0	0	0	1	
9469	0	1	0	0	0	
8887	0	1	0	0	0	
9214	0	1	0	0	0	
7886	0	1	0	0	0	
5833	0	0	0	0	1	
12178	1	0	0	0	0	
3836	0	0	0	0	1	
9346	0	0	1	0	0	
4967	0	0	0	0	1	
3712	0	1	0	0	0	
3251	0	0	1	0	0	
761	0	0	0	1	0	
20916	0	0	1	0	0	
114	0	0	0	0	1	
13811	0	0	1	0	0	
1763	0	1	0	0	0	
12616	0	0	0	0	1	
23291	0	0	0	0	1	
17987	0	0	0	1	0	
4554	0	1	0	0	0	
9240	1	0	0	0	0	
11305	0	0	0	0	1	
20430	0	0	0	1	0	
11770	0	0	0	0	1	
40	0	0	1	0	0	
3387	0	1	0	0	0	
1590	0	1	0	1	0	
536	0	0	1	0	1	
11100	0	0	1	0	0	
11374	0	1	0	0	0	
38	0	0	0	1	0	
16498	0	0	0	0	1	
503	1	0	0	0	0	
11947	1	0	0	0	0	
6649	0	0	0	1	0	
22834	0	1	0	0	0	
9104	0	0	1	0	0	
11648	0	1	0	0	0	
2550	1	0	0	0	1	
6383	1	0	0	0	0	
10072	0	0	0	0	1	
5739	0	0	1	0	0	
2716	0	1	0	0	0	
20225	0	1	0	0	0	
7191	0	0	0	0	1	
11133	0	0	1	0	0	
8074	0	1	0	0	0	
11989	0	1	0	0	0	
21974	0	0	0	0	1	
554	0	1	0	0	0	
11555	1	0	0	0	1	
17472	0	0	0	0	1	
11152	0	0	1	0	0	
10603	0	0	0	0	1	
9438	0	1	0	0	0	
2605	0	0	0	0	1	
22731	0	1	0	1	0	
12921	0	0	0	0	1	
11787	1	0	0	0	0	
3311	1	1	0	0	0	
2267	0	0	0	1	0	
16187	0	0	0	0	1	
14938	0	0	0	0	1	
7123	1	0	0	0	0	
13726	0	0	0	0	1	
1400	0	0	0	1	0	
13967	0	1	0	1	0	
603	1	0	0	0	0	
5800	0	0	1	0	0	
21504	0	0	0	0	1	
11567	1	0	0	1	0	
21857	0	0	0	0	1	
17999	0	1	0	0	0	
7448	0	0	0	0	1	
15109	0	1	0	0	0	
16192	0	0	0	1	0	
9865	0	0	0	1	0	
8242	1	0	1	0	0	
5152	0	0	0	1	0	
530	0	1	0	1	0	
4256	1	0	0	0	0	
10944	0	1	0	0	0	
22241	0	1	0	0	0	
7499	1	0	0	0	0	
12503	0	1	0	0	0	
9787	0	0	1	0	0	
